id,ts,severity,category,title,detail,alerted,resolved
1809,1786875302.5243633,critical,api_low_balance,openrouter balance low: $3.68,"openrouter balance at $3.68, below $5.00 threshold. Top up to avoid service interruption.",1,0
1810,1786876201.5465515,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
1811,1786876201.5676014,critical,api_low_balance,openrouter balance low: $3.68,"openrouter balance at $3.68, below $5.00 threshold. Top up to avoid service interruption.",1,0
1812,1786876208.0827148,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
1813,1786876208.0830848,CRITICAL,api_low_balance,openrouter balance low: $3.68,"openrouter balance at $3.68, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
1814,1786876208.0830932,WARN,cost_inefficiency,"Using openrouter for glm-5.2 ($0.97/M), routstrd cheaper ($0.53/M)","197 calls / 10,920,799 tokens on openrouter at $0.97/M. routstrd available at $0.53/M — potential savings $4.81/24h. Top up routstrd if depleted.",1,0
1815,1786876208.083099,WARN,cost_inefficiency,"Using telnyx for glm-5.2 ($2.15/M), routstrd cheaper ($0.53/M)","23 calls / 1,239,056 tokens on telnyx at $2.15/M. routstrd available at $0.53/M — potential savings $2.01/24h. Top up routstrd if depleted.",1,0
1816,1786877101.545894,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
1817,1786877101.5810504,critical,api_low_balance,openrouter balance low: $3.68,"openrouter balance at $3.68, below $5.00 threshold. Top up to avoid service interruption.",1,0
1818,1786878002.3484147,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
1819,1786878002.376005,critical,api_low_balance,openrouter balance low: $3.68,"openrouter balance at $3.68, below $5.00 threshold. Top up to avoid service interruption.",1,0
1820,1786878008.9330995,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
1821,1786878008.9335277,CRITICAL,api_low_balance,openrouter balance low: $3.68,"openrouter balance at $3.68, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
1822,1786878008.9335377,WARN,cost_inefficiency,"Using openrouter for glm-5.2 ($0.97/M), routstrd cheaper ($0.53/M)","197 calls / 10,920,799 tokens on openrouter at $0.97/M. routstrd available at $0.53/M — potential savings $4.81/24h. Top up routstrd if depleted.",1,0
1823,1786878008.9335444,WARN,cost_inefficiency,"Using telnyx for glm-5.2 ($2.15/M), routstrd cheaper ($0.53/M)","23 calls / 1,239,056 tokens on telnyx at $2.15/M. routstrd available at $0.53/M — potential savings $2.01/24h. Top up routstrd if depleted.",1,0
1824,1786878901.9322267,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
1825,1786878901.9508681,critical,api_low_balance,openrouter balance low: $3.68,"openrouter balance at $3.68, below $5.00 threshold. Top up to avoid service interruption.",1,0
1826,1786879802.3655958,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
1827,1786879802.3741426,critical,api_low_balance,openrouter balance low: $3.68,"openrouter balance at $3.68, below $5.00 threshold. Top up to avoid service interruption.",1,0
1828,1786879809.418547,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
1829,1786879809.419729,CRITICAL,api_low_balance,openrouter balance low: $3.68,"openrouter balance at $3.68, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
1830,1786879809.4197586,WARN,cost_inefficiency,"Using openrouter for glm-5.2 ($0.97/M), routstrd cheaper ($0.53/M)","197 calls / 10,920,799 tokens on openrouter at $0.97/M. routstrd available at $0.53/M — potential savings $4.81/24h. Top up routstrd if depleted.",1,0
1831,1786879809.4197779,WARN,cost_inefficiency,"Using telnyx for glm-5.2 ($2.15/M), routstrd cheaper ($0.53/M)","21 calls / 982,918 tokens on telnyx at $2.15/M. routstrd available at $0.53/M — potential savings $1.59/24h. Top up routstrd if depleted.",1,0
1832,1786880701.8716087,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
1833,1786880701.8921773,critical,api_low_balance,openrouter balance low: $3.68,"openrouter balance at $3.68, below $5.00 threshold. Top up to avoid service interruption.",1,0
1834,1786881602.4207623,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
1835,1786881602.4338434,critical,api_low_balance,openrouter balance low: $3.68,"openrouter balance at $3.68, below $5.00 threshold. Top up to avoid service interruption.",1,0
1836,1786881609.2921112,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
1837,1786881609.292452,CRITICAL,api_low_balance,openrouter balance low: $3.68,"openrouter balance at $3.68, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
1838,1786881609.29246,WARN,cost_inefficiency,"Using openrouter for glm-5.2 ($0.97/M), routstrd cheaper ($0.53/M)","196 calls / 10,859,698 tokens on openrouter at $0.97/M. routstrd available at $0.53/M — potential savings $4.78/24h. Top up routstrd if depleted.",1,0
1839,1786881609.2924674,WARN,cost_inefficiency,"Using telnyx for glm-5.2 ($2.15/M), routstrd cheaper ($0.53/M)","21 calls / 982,918 tokens on telnyx at $2.15/M. routstrd available at $0.53/M — potential savings $1.59/24h. Top up routstrd if depleted.",1,0
1840,1786882502.3146176,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
1841,1786882502.3438094,critical,api_low_balance,openrouter balance low: $3.68,"openrouter balance at $3.68, below $5.00 threshold. Top up to avoid service interruption.",1,0
